Fecha,Total
17-aug-15,1
13-aug-15,1
06-aug-15,1
04-aug-15,1
29-jul-15,1
27-jul-15,2
24-jul-15,1
22-jul-15,1
21-jul-15,1
08-jul-15,1
07-jul-15,1
06-jul-15,1
02-jul-15,1
29-jun-15,3
18-jun-15,1
16-jun-15,3
15-jun-15,1
12-jun-15,1
08-jun-15,1
05-jun-15,1
02-jun-15,1
26-may-15,1
25-may-15,2
20-may-15,3
18-may-15,1
11-may-15,3
08-may-15,1
05-may-15,2
04-may-15,1
29-apr-15,1
27-apr-15,1
26-apr-15,1
24-apr-15,1
20-apr-15,2
16-apr-15,2
14-apr-15,1
08-apr-15,1
07-apr-15,1
27-mar-15,1
26-mar-15,2
23-mar-15,2
20-mar-15,2
19-mar-15,2
18-mar-15,1
15-mar-15,1
13-mar-15,1
11-mar-15,3
10-mar-15,1
09-mar-15,1
05-mar-15,1
03-mar-15,1
26-feb-15,1
25-feb-15,1
20-feb-15,1
19-feb-15,3
17-feb-15,1
13-feb-15,3
12-feb-15,1
10-feb-15,1
09-feb-15,1
06-feb-15,2
05-feb-15,2
03-feb-15,1
31-jan-15,1
29-jan-15,1
27-jan-15,1
23-jan-15,4
20-jan-15,2
15-jan-15,1
13-jan-15,1
09-jan-15,1
05-jan-15,1
30-dec-14,1
22-dec-14,1
17-dec-14,1
12-dec-14,1
11-dec-14,2
10-dec-14,1
09-dec-14,1
28-nov-14,2
25-nov-14,1
24-nov-14,1
20-nov-14,1
17-nov-14,1
06-nov-14,2
30-oct-14,3
23-oct-14,1
17-oct-14,1
15-oct-14,1
09-oct-14,1
01-oct-14,1
29-sep-14,1
25-sep-14,2
19-sep-14,1
18-sep-14,1
17-sep-14,1
16-sep-14,1
09-sep-14,1
08-sep-14,1
05-sep-14,1
03-sep-14,1
01-sep-14,1
26-aug-14,1
25-aug-14,1
19-aug-14,1
12-aug-14,1
08-aug-14,1
04-aug-14,2
24-jul-14,1
16-jul-14,2
08-jul-14,1
07-jul-14,2
04-jul-14,1
02-jul-14,1
01-jul-14,1
30-jun-14,1
20-jun-14,1
18-jun-14,1
17-jun-14,1
16-jun-14,1
12-jun-14,1
09-jun-14,1
06-jun-14,1
04-jun-14,1
29-may-14,2
27-may-14,2
23-may-14,1
19-may-14,2
13-may-14,1
08-may-14,1
06-may-14,2
05-may-14,1
28-apr-14,1
24-apr-14,1
22-apr-14,1
16-apr-14,1
08-apr-14,1
02-apr-14,1
01-apr-14,1
24-mar-14,1
21-mar-14,1
18-mar-14,1
13-mar-14,1
07-mar-14,1
06-mar-14,1
05-mar-14,1
26-feb-14,1
21-feb-14,1
17-feb-14,1
14-feb-14,1
13-feb-14,1
11-feb-14,1
10-feb-14,1
07-feb-14,1
03-feb-14,2
31-jan-14,2
29-jan-14,1
21-jan-14,1
14-jan-14,1
13-jan-14,2
07-jan-14,3
03-jan-14,2
31-dec-13,1
27-dec-13,1
24-dec-13,1
19-dec-13,2
17-dec-13,2
09-dec-13,2
04-dec-13,1
03-dec-13,1
02-dec-13,1
25-nov-13,2
21-nov-13,1
15-nov-13,1
08-nov-13,1
07-nov-13,1
31-oct-13,1
30-oct-13,1
25-oct-13,1
21-oct-13,1
15-oct-13,1
09-oct-13,1
03-oct-13,2
02-oct-13,1
27-sep-13,2
26-sep-13,1
23-sep-13,1
12-sep-13,1
09-sep-13,1
05-sep-13,1
21-aug-13,1
14-aug-13,1
09-aug-13,1
23-jul-13,2
10-jul-13,1
09-jul-13,1
01-jul-13,1
28-jun-13,1
27-jun-13,2
14-jun-13,1
31-may-13,1
22-may-13,1
18-may-13,1
13-may-13,1
10-may-13,1
07-may-13,1
03-may-13,1
24-apr-13,1
22-apr-13,1
17-apr-13,1
15-apr-13,1
12-apr-13,2
09-apr-13,1
05-apr-13,2
19-mar-13,1
14-mar-13,1
13-mar-13,1
08-mar-13,1
05-mar-13,1
04-mar-13,1
28-feb-13,1
26-feb-13,1
25-feb-13,1
23-feb-13,1
21-feb-13,2
18-feb-13,1
13-feb-13,1
12-feb-13,1
11-feb-13,4
05-feb-13,1
30-jan-13,1
29-jan-13,2
22-jan-13,1
21-jan-13,1
18-jan-13,1
11-jan-13,1
03-jan-13,1
26-dec-12,1
21-dec-12,1
02-nov-12,1
31-oct-12,1
26-oct-12,1
08-oct-12,1
05-oct-12,1
28-sep-12,1
10-sep-12,1
30-aug-12,2
29-aug-12,1
28-aug-12,1
17-aug-12,1
13-aug-12,2
09-aug-12,1
01-aug-12,1
25-jul-12,1
16-jul-12,1
13-jul-12,1
11-jul-12,1
10-jul-12,1
06-jul-12,2
28-jun-12,1
19-jun-12,1
14-jun-12,1
13-jun-12,1
11-jun-12,1
06-jun-12,1
04-jun-12,1
30-may-12,1
23-may-12,1
16-may-12,1
24-apr-12,1
23-apr-12,1
20-apr-12,1
17-apr-12,1
12-apr-12,1
04-apr-12,1
29-mar-12,1
26-mar-12,1
23-mar-12,1
14-mar-12,1
12-mar-12,1
05-mar-12,2
21-feb-12,1
17-feb-12,1
15-feb-12,1
10-feb-12,1
06-feb-12,1
05-feb-12,1
31-jan-12,1
26-jan-12,1
23-jan-12,1
19-jan-12,1
10-jan-12,1
02-jan-12,1
27-dec-11,1
20-dec-11,2
13-dec-11,1
09-dec-11,1
25-nov-11,1
15-nov-11,1
28-oct-11,1
10-oct-11,1
04-oct-11,1
30-sep-11,1
28-sep-11,1
27-sep-11,1
19-sep-11,1
15-sep-11,1
01-sep-11,2
12-aug-11,1
09-aug-11,1
03-aug-11,1
28-jul-11,1
26-jul-11,1
22-jul-11,1
14-jun-11,1
03-jun-11,1
02-jun-11,1
25-may-11,1
24-may-11,3
20-may-11,1
19-may-11,1
18-may-11,1
13-may-11,1
11-may-11,1
03-may-11,1
28-apr-11,1
21-apr-11,1
14-apr-11,1
12-apr-11,2
06-apr-11,2
28-mar-11,1
21-mar-11,1
17-mar-11,1
02-mar-11,2
21-feb-11,1
09-feb-11,1
08-feb-11,1
02-feb-11,1
15-dec-10,1
07-dec-10,1
17-nov-10,1
15-sep-10,1
13-sep-10,1
10-sep-10,1
31-aug-10,1
26-aug-10,1
06-jul-10,1
25-jun-10,1
24-jun-10,1
13-jun-10,1
15-apr-10,2
06-apr-10,1
15-mar-10,1
09-feb-10,1
06-feb-10,1
10-jan-10,1
22-jun-09,1
05-jun-09,1
25-may-09,1
20-may-09,1
13-may-09,1
05-may-09,1
04-may-09,1
22-apr-09,1
10-feb-09,1
05-feb-09,1
19-jan-09,1
15-jan-09,2
09-jan-09,1
15-dec-08,1
